Entry_Name	Entry	Protein names	Gene Names	Organism	Gene Ontology IDs	Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
COFA1_HUMAN	P39059	Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV) ]	COL15A1	Homo sapiens (Human)	GO:0001525; GO:0001886; GO:0005201; GO:0005576; GO:0005582; GO:0005615; GO:0005788; GO:0007155; GO:0007165; GO:0016021; GO:0030020; GO:0030198; GO:0031012; GO:0062023; GO:0070062	OG0007947	NEOSPISA	SPISA	11.20231477	53.85833872	31.10845928	-2.280212657	0.260603045	-8.74975446	2.14E-18	3.77E-17	TRINITY_GG_26525_c1_g1_i12.p1	Lko057S004771	1054145	1063368	-
MSRA_DROME	P08761	"Peptide methionine sulfoxide reductase, EC 1.8.4.11 (Ecdysone-induced protein 28/29 kDa) (Methionine-S-sulfoxide reductase) (Peptide-methionine (S)-S-oxide reductase)"	MsrA Eip28/29 Eip71CD CG7266	Drosophila melanogaster (Fruit fly)	GO:0000096; GO:0005737; GO:0006979; GO:0008113; GO:0008340; GO:0034599; GO:0036456	OG0003285	NEOSPISA	SPISA	389.7013602	182.9995016	293.2404929	1.090346219	0.124810665	8.736001995	2.42E-18	4.25E-17	TRINITY_GG_11437_c4_g2_i14.p1	Lko057S003112	409864	410846	-
NA	NA	NA	NA	NA	NA	OG0003256	NEOSPISA	SPISA	552.5141917	1446.602374	969.7553436	-1.388433041	0.159295668	-8.716075339	2.88E-18	5.06E-17	TRINITY_GG_11403_c1_g2_i3.p1	Lko057S001034	185637	203754	+
RLIP_DROME	Q9VDG2	"RalA-binding protein 1, RalBP1 (Ral-interacting protein 1)"	Rlip CG11622	Drosophila melanogaster (Fruit fly)	GO:0005096; GO:0006898; GO:0007264; GO:0016020; GO:0031267; GO:0043547; GO:0046578	OG0011878	NEOSPISA	SPISA	215.7768854	87.47713454	155.9036683	1.299661126	0.149407655	8.698758628	3.36E-18	5.88E-17	TRINITY_GG_6237_c2_g1_i14.p1	Lko057S002249	234473	251963	+
IFT57_XENLA	A9ULY7	Intraflagellar transport protein 57 homolog	ift57	Xenopus laevis (African clawed frog)	GO:0005737; GO:0006915; GO:0006919; GO:0030992; GO:0036064; GO:0042981	OG0006179	NEOSPISA	SPISA	429.8550154	217.9900098	330.9846795	0.978801871	0.11268633	8.686074653	3.75E-18	6.56E-17	TRINITY_GG_20760_c0_g1_i20.p1	Lko057S001844	15114	25388	-
NA	NA	NA	NA	NA	NA	OG0004517	NEOSPISA	SPISA	876.5596611	414.3959987	660.8832853	1.082163752	0.124850251	8.667693868	4.41E-18	7.70E-17	TRINITY_GG_15415_c0_g1_i12.p1	Lko057S006667	53776	68964	+
CND2_XENLA	O13067	Condensin complex subunit 2 (Barren homolog) (Chromosome assembly protein xCAP-H) (Chromosome-associated protein H) (Non-SMC condensin I complex subunit H)	ncaph brrn1 caph	Xenopus laevis (African clawed frog)	GO:0000796; GO:0005634; GO:0005829; GO:0007076; GO:0051301	OG0009648	NEOSPISA	SPISA	616.7589107	1114.13587	848.8681583	-0.853977447	0.098584855	-8.662359388	4.62E-18	8.06E-17	TRINITY_GG_31923_c1_g1_i2.p1	Lko057S001701	763194	767628	-
FAT2_DROME	Q9VW71	Fat-like cadherin-related tumor suppressor homolog (Protein kugelei)	kug fat2 CG7749	Drosophila melanogaster (Fruit fly)	GO:0005509; GO:0005886; GO:0005887; GO:0005925; GO:0007156; GO:0007295; GO:0007424; GO:0007431; GO:0007440; GO:0007442; GO:0009925; GO:0016339; GO:0030950; GO:0031254; GO:0042247; GO:0044331; GO:0044877; GO:0045089; GO:0048477; GO:0050829; GO:0050839; GO:0051491; GO:0060269; GO:0098609; GO:0098858; GO:1902463	OG0008893	NEOSPISA	SPISA	164.823106	53.55493787	112.8979609	1.628314557	0.188140434	8.654782595	4.94E-18	8.59E-17	TRINITY_GG_2973_c0_g1_i1.p1	Lko057S001005	3342690	3363954	-
LENG1_BOVIN	Q3T0Z5	Leukocyte receptor cluster member 1 homolog	LENG1	Bos taurus (Bovine)	NA	OG0003182	NEOSPISA	SPISA	439.2087272	208.1247605	331.3695427	1.079907379	0.124831509	8.650919869	5.11E-18	8.87E-17	TRINITY_GG_11171_c2_g1_i3.p1	Lko057S000432	204354	208639	-
TYPH_HUMAN	P19971	"Thymidine phosphorylase, TP, EC 2.4.2.4 (Gliostatin) (Platelet-derived endothelial cell growth factor, PD-ECGF) (TdRPase)"	TYMP ECGF1	Homo sapiens (Human)	GO:0000002; GO:0001525; GO:0004645; GO:0005829; GO:0006206; GO:0006213; GO:0006935; GO:0008083; GO:0009032; GO:0016154; GO:0030154; GO:0031641; GO:0042803; GO:0046074; GO:0051969; GO:1905333	OG0003083	NEOSPISA	SPISA	1233.377812	1971.622068	1577.891798	-0.675482891	0.078096222	-8.64936707	5.18E-18	8.98E-17	TRINITY_GG_10870_c4_g1_i16.p2	Lko057S000223	1090829	1110295	+
ARAT1_THELN	H3ZPL1	"Aromatic-amino-acid aminotransferase 1, ARAT-I, AROAT, EC 2.6.1.57"	OCC_04335	Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C)	GO:0009058; GO:0030170; GO:0080130	OG0006789	NEOSPISA	SPISA	405.4407891	174.3291352	297.5886839	1.218004118	0.140978222	8.639661491	5.64E-18	9.76E-17	TRINITY_GG_2277_c1_g1_i55.p2	Lko057S003346	360460	367005	-
NA	NA	NA	NA	NA	NA	OG0009126	NEOSPISA	SPISA	52.58588649	136.1800172	91.59648082	-1.383002178	0.160358418	-8.62444388	6.44E-18	1.11E-16	TRINITY_GG_30380_c0_g1_i2.p1	Lko057S000272	25019	26760	-
NA	NA	NA	NA	NA	NA	OG0011874	NEOSPISA	SPISA	48.64999661	11.074344	31.11469206	2.130242208	0.246995182	8.624630608	6.43E-18	1.11E-16	TRINITY_GG_6232_c1_g1_i4.p2	Lko057S002151	257312	261643	-
NA	NA	NA	NA	NA	NA	OG0007440	NEOSPISA	SPISA	63.0912131	17.80812329	41.95910452	1.845507319	0.214298191	8.611866066	7.19E-18	1.24E-16	TRINITY_GG_24781_c0_g1_i19.p1	Lko057S001264	361374	377407	+
NA	NA	NA	NA	NA	NA	OG0003294	NEOSPISA	SPISA	22.16035526	104.9511574	60.79606294	-2.256145663	0.262275282	-8.602204714	7.82E-18	1.34E-16	TRINITY_GG_11470_c0_g1_i2.p4	Lko057S012557	19551	19889	-
TAF6_DROME	P49847	"Transcription initiation factor TFIID subunit 6 (TAFII-60) (TAFII-62) (Transcription initiation factor TFIID 62 kDa subunit, p62)"	Taf6 Taf60 CG32211	Drosophila melanogaster (Fruit fly)	GO:0000124; GO:0003713; GO:0005634; GO:0005669; GO:0006366; GO:0006367; GO:0016251; GO:0046695; GO:0046982; GO:0051123	OG0008095	NEOSPISA	SPISA	490.2960717	288.0585161	395.9185457	0.768275589	0.089346764	8.598807103	8.05E-18	1.38E-16	TRINITY_GG_2702_c0_g1_i5.p1	Lko057S001330	100541	113890	-
TSL_DROME	P40689	Torso-like protein	tsl CG6705	Drosophila melanogaster (Fruit fly)	GO:0005122; GO:0005615; GO:0007278; GO:0007281; GO:0007362; GO:0008293; GO:0008358; GO:0009880; GO:0030546; GO:0035073; GO:0040018; GO:0110074	OG0010769	NEOSPISA	SPISA	391.009144	856.753197	608.3563687	-1.131782192	0.131988563	-8.574850469	9.92E-18	1.70E-16	TRINITY_GG_35373_c18_g1_i1.p1	Lko057S000817	53689	141279	-
NA	NA	NA	NA	NA	NA	OG0005234	NEOSPISA	SPISA	8.739361423	46.91414974	26.55426264	-2.432600837	0.283901841	-8.568457429	1.05E-17	1.79E-16	TRINITY_GG_17656_c0_g1_i13.p1	Lko057S001227	22590	38129	-
NA	NA	NA	NA	NA	NA	OG0006442	NEOSPISA	SPISA	24.43398964	73.77235406	47.4585597	-1.608272311	0.187729923	-8.566947069	1.06E-17	1.81E-16	TRINITY_GG_21583_c0_g1_i14.p1	Lko057S008253	32115	50758	+
SMR8A_DANRE	E7FA21	Guanine nucleotide exchange protein smcr8a (Smith-Magenis syndrome chromosomal region candidate gene 8 protein homolog A)	smcr8a	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0005085; GO:0005096; GO:0005634; GO:0005737; GO:0006914; GO:0032045	OG0007560	NEOSPISA	SPISA	145.055308	263.0253273	200.1079837	-0.855415784	0.099883788	-8.564110377	1.09E-17	1.85E-16	TRINITY_GG_25064_c0_g2_i2.p1	Lko057S008633	87155	99653	-
SEN34_HUMAN	Q9BSV6	"tRNA-splicing endonuclease subunit Sen34, EC 4.6.1.16 (Leukocyte receptor cluster member 5) (tRNA-intron endonuclease Sen34, HsSen34)"	TSEN34 LENG5 SEN34	Homo sapiens (Human)	GO:0000213; GO:0000214; GO:0000379; GO:0003676; GO:0005654; GO:0005730; GO:0006397; GO:0016829	OG0004906	NEOSPISA	SPISA	134.5345418	296.6232	210.1759156	-1.140704575	0.133263737	-8.559752297	1.13E-17	1.92E-16	TRINITY_GG_16684_c1_g1_i1.p1	Lko057S005932	54346	71107	-
RPGF4_HUMAN	Q8WZA2	"Rap guanine nucleotide exchange factor 4 (Exchange factor directly activated by cAMP 2) (Exchange protein directly activated by cAMP 2, EPAC 2) (cAMP-regulated guanine nucleotide exchange factor II, cAMP-GEFII)"	RAPGEF4 CGEF2 EPAC2	Homo sapiens (Human)	GO:0002250; GO:0005085; GO:0005829; GO:0005886; GO:0007186; GO:0007189; GO:0007265; GO:0016020; GO:0017156; GO:0017157; GO:0030073; GO:0030552; GO:0031267; GO:0043547; GO:0098686; GO:0098693	OG0010841	NEOSPISA	SPISA	128.8946201	279.7933437	199.3140244	-1.114490536	0.130400292	-8.546687413	1.27E-17	2.15E-16	TRINITY_GG_35579_c0_g1_i6.p1	Lko057S018813	15195	53069	-
SUGP1_HUMAN	Q8IWZ8	SURP and G-patch domain-containing protein 1 (RNA-binding protein RBP) (Splicing factor 4)	SUGP1 SF4	Homo sapiens (Human)	GO:0003723; GO:0005654; GO:0005681; GO:0006397; GO:0008380	OG0003306	NEOSPISA	SPISA	473.9395162	230.0740442	360.1356293	1.043705288	0.122119222	8.54660941	1.27E-17	2.15E-16	TRINITY_GG_11556_c0_g1_i69.p1	Lko057S000414	305350	330941	+
PNPH_ANOGA	A4Q998	"Purine nucleoside phosphorylase, EC 2.4.2.1 (AgPNP) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)"	pnp AgaP_AGAP005945	Anopheles gambiae (African malaria mosquito)	GO:0004731; GO:0005737; GO:0006166	OG0005425	NEOSPISA	SPISA	1052.27561	254.3386918	679.9050482	2.049255688	0.240015763	8.538004603	1.37E-17	2.31E-16	TRINITY_GG_18354_c0_g1_i1.p1	Lko057S002358	202473	229584	+
EIF3K_BOMMO	Q1HPS4	"Eukaryotic translation initiation factor 3 subunit K, eIF3k (eIF-3 p25)"	NA	Bombyx mori (Silk moth)	GO:0001732; GO:0003723; GO:0003743; GO:0005852; GO:0006446; GO:0016282; GO:0033290; GO:0043022	OG0007660	NEOSPISA	SPISA	225.9165462	111.6387922	172.5869277	1.020121876	0.119613489	8.528485271	1.48E-17	2.50E-16	TRINITY_GG_25543_c1_g2_i12.p1	Lko057S000660	138116	171594	-
NA	NA	NA	NA	NA	NA	OG0005519	NEOSPISA	SPISA	18.23690957	94.80714167	53.96968455	-2.37234972	0.278352835	-8.522815011	1.56E-17	2.62E-16	TRINITY_GG_18667_c46_g1_i1.p1	Lko057S003560	309797	319778	-
ASPG_DIRIM	Q9U518	"L-asparaginase, EC 3.5.1.1 (DiAsp) (L-asparagine amidohydrolase)"	NA	Dirofilaria immitis (Canine heartworm)	GO:0004067; GO:0006528	OG0005438	NEOSPISA	SPISA	2996.712481	1444.615275	2272.400452	1.052990203	0.123565364	8.521726204	1.57E-17	2.64E-16	TRINITY_GG_18402_c1_g1_i14.p1	Lko057S002750	167067	206021	+
DAAF4_MOUSE	Q8R368	Dynein axonemal assembly factor 4 (Dyslexia susceptibility 1 candidate gene 1 protein homolog)	Dnaaf4 Dyx1c1 Ekn1	Mus musculus (Mouse)	GO:0001764; GO:0003341; GO:0003351; GO:0005576; GO:0005634; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0007368; GO:0007507; GO:0007611; GO:0030331; GO:0033146; GO:0036158; GO:0036159; GO:0043005; GO:0051649; GO:0061136; GO:0097730; GO:0120293	OG0008121	NEOSPISA	SPISA	186.6481439	73.63233039	133.9074309	1.3357474	0.156749436	8.521545164	1.57E-17	2.64E-16	TRINITY_GG_27072_c0_g1_i3.p1	Lko057S002268	824653	830145	+
NA	NA	NA	NA	NA	NA	OG0009495	NEOSPISA	SPISA	1644.455207	645.0195389	1178.051895	1.351142525	0.158700202	8.513804684	1.68E-17	2.82E-16	TRINITY_GG_31524_c0_g1_i9.p1	Lko057S009920	107898	116368	+
NA	NA	NA	NA	NA	NA	OG0004803	NEOSPISA	SPISA	272.4970405	125.1420444	203.7313757	1.125508155	0.132350961	8.503966655	1.83E-17	3.07E-16	TRINITY_GG_16368_c0_g1_i12.p1	Lko057S002519	84346	132357	-
MOD5_HUMAN	Q9H3H1	"tRNA dimethylallyltransferase, EC 2.5.1.75 (Isopentenyl-diphosphate:tRNA isopentenyltransferase, IPP transferase, IPPT) (hGRO1) (tRNA isopentenyltransferase 1, IPTase)"	TRIT1 IPT MOD5	Homo sapiens (Human)	GO:0003676; GO:0005524; GO:0005739; GO:0005759; GO:0006400; GO:0008270; GO:0052381; GO:0070900	OG0005634	NEOSPISA	SPISA	65.46434765	19.68710195	44.10163299	1.724389238	0.202959346	8.496229767	1.96E-17	3.27E-16	TRINITY_GG_19173_c0_g1_i4.p1	Lko057S002090	939883	1799081	-
NA	NA	NA	NA	NA	NA	OG0010164	NEOSPISA	SPISA	134.5599585	30.65867247	86.07269167	2.132087993	0.250948145	8.496129727	1.96E-17	3.27E-16	TRINITY_GG_33678_c1_g1_i23.p2	Lko057S001251	130220	134729	+
NA	NA	NA	NA	NA	NA	OG0006471	NEOSPISA	SPISA	169.3791036	448.2812122	299.5334209	-1.405171652	0.165696937	-8.480371941	2.24E-17	3.74E-16	TRINITY_GG_21731_c1_g1_i4.p1	Lko057S001137	1827911	1836403	+
NA	NA	NA	NA	NA	NA	OG0005195	NEOSPISA	SPISA	367.3824978	189.8688261	284.5427843	0.953344602	0.112485968	8.475231376	2.35E-17	3.89E-16	TRINITY_GG_17522_c0_g1_i20.p1	Lko057S006083	469288	503936	-
NA	NA	NA	NA	NA	NA	OG0009399	NEOSPISA	SPISA	49.96800195	147.5648868	95.51321487	-1.556877319	0.183691758	-8.47548815	2.34E-17	3.89E-16	TRINITY_GG_31194_c6_g2_i1.p1	Lko057S000677	1224642	1236923	-
NA	NA	NA	NA	NA	NA	OG0012899	NEOSPISA	SPISA	3615.882789	1792.673981	2765.052012	1.012309957	0.119448661	8.474853965	2.35E-17	3.90E-16	TRINITY_GG_9585_c0_g1_i3.p1	Lko057S005341	551794	587716	-
GIT2_HUMAN	Q14161	"ARF GTPase-activating protein GIT2, ARF GAP GIT2 (Cool-interacting tyrosine-phosphorylated protein 2, CAT-2, CAT2) (G protein-coupled receptor kinase-interactor 2) (GRK-interacting protein 2)"	GIT2 KIAA0148	Homo sapiens (Human)	GO:0005096; GO:0005654; GO:0005925; GO:0007420; GO:0008277; GO:0031267; GO:0032012; GO:0036465; GO:0045202; GO:0046872	OG0012092	NEOSPISA	SPISA	280.535548	603.01385	431.0254223	-1.106481988	0.130657465	-8.468570756	2.48E-17	4.11E-16	TRINITY_GG_6936_c0_g1_i51.p1	Lko057S001697	11663	19554	-
NA	NA	NA	NA	NA	NA	OG0004944	NEOSPISA	SPISA	9.260261128	41.169378	24.15118233	-2.165777371	0.25620475	-8.453306853	2.83E-17	4.67E-16	TRINITY_GG_16905_c0_g1_i14.p5	Lko057S000303	100844	101200	-
DCR1A_CHICK	Q5QJC4	"DNA cross-link repair 1A protein (Beta-lactamase MBLAC2, EC 3.5.2.6) (SNM1 homolog A, chSNM1A)"	DCLRE1A SNM1A	Gallus gallus (Chicken)	GO:0003684; GO:0005654; GO:0006303; GO:0008800; GO:0031848; GO:0035312; GO:0036297; GO:0046872	OG0012492	NEOSPISA	SPISA	15.2206536	68.27189552	39.97789983	-2.16639598	0.257443523	-8.415033914	3.93E-17	6.47E-16	TRINITY_GG_8204_c1_g1_i1.p1	Lko057S005358	275747	278209	+
NA	NA	NA	NA	NA	NA	OG0005340	NEOSPISA	SPISA	13.23378024	67.38017084	38.50209585	-2.317097918	0.275389441	-8.413895296	3.97E-17	6.52E-16	TRINITY_GG_1805_c0_g1_i1.p1	Lko057S001071	546824	546951	-
NA	NA	NA	NA	NA	NA	OG0008418	NEOSPISA	SPISA	1670.030553	4520.453997	3000.22816	-1.436707951	0.170805511	-8.411367662	4.05E-17	6.66E-16	TRINITY_GG_28072_c1_g1_i2.p1	Lko057S002463	450020	558514	+
WDR24_XENLA	Q7ZX22	GATOR complex protein WDR24	wdr24	Xenopus laevis (African clawed frog)	GO:0005765; GO:0006914; GO:0032008	OG0012615	NEOSPISA	SPISA	240.6187498	112.1400562	180.6620261	1.1013384	0.130950124	8.410365487	4.09E-17	6.70E-16	TRINITY_GG_8605_c0_g1_i38.p1	Lko057S004976	26910	46396	+
NA	NA	NA	NA	NA	NA	OG0003315	NEOSPISA	SPISA	2796.16196	1629.944105	2251.926961	0.778427926	0.09276075	8.391781282	4.79E-17	7.84E-16	TRINITY_GG_11596_c3_g1_i2.p1	Lko057S004056	31357	33321	-
ELOA1_DROME	Q9VCP0	Transcription elongation factor B polypeptide 3 (Elongin-A) (RNA polymerase II transcription factor SIII subunit A) (dEloA)	EloA CG6755	Drosophila melanogaster (Fruit fly)	GO:0005634; GO:0006368; GO:0007474; GO:0008023; GO:0070449	OG0010714	NEOSPISA	SPISA	997.7463128	464.2903749	748.8002085	1.104182996	0.13179529	8.378015605	5.38E-17	8.80E-16	TRINITY_GG_35229_c5_g1_i5.p2	Lko057S006332	969371	983485	+
HNRL2_HUMAN	Q1KMD3	"Heterogeneous nuclear ribonucleoprotein U-like protein 2 (Scaffold-attachment factor A2, SAF-A2)"	HNRNPUL2 HNRPUL2	Homo sapiens (Human)	GO:0003723; GO:0005634; GO:0005654; GO:0016020	OG0006913	NEOSPISA	SPISA	580.2449877	283.2089463	441.6281684	1.032868751	0.123327266	8.375023481	5.52E-17	9.01E-16	TRINITY_GG_2318_c2_g1_i27.p1	Lko057S010707	231938	257302	+
MCRS1_MOUSE	Q99L90	Microspherule protein 1 (58 kDa microspherule protein)	Mcrs1 Msp58	Mus musculus (Mouse)	GO:0000123; GO:0000723; GO:0002151; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005783; GO:0005844; GO:0006275; GO:0006281; GO:0006282; GO:0006310; GO:0006338; GO:0008266; GO:0010521; GO:0030425; GO:0031011; GO:0033044; GO:0034046; GO:0043204; GO:0043981; GO:0043982; GO:0043984; GO:0044545; GO:0045739; GO:0045893; GO:0045944; GO:0045995; GO:0051571; GO:0051726; GO:0051974; GO:0060382; GO:0071339; GO:1900095; GO:1904357; GO:1904507; GO:1904751	OG0007995	NEOSPISA	SPISA	54.73654941	154.8906253	101.4751182	-1.494534557	0.178658833	-8.365298983	6.00E-17	9.76E-16	TRINITY_GG_26687_c2_g1_i60.p2	Lko057S001166	997206	1007789	-
NA	NA	NA	NA	NA	NA	OG0008530	NEOSPISA	SPISA	1206.560878	365.977087	814.2884424	1.720405941	0.205761728	8.361156178	6.21E-17	1.01E-15	TRINITY_GG_28362_c0_g1_i12.p1	Lko057S006115	119310	121729	+
NA	NA	NA	NA	NA	NA	OG0003590	NEOSPISA	SPISA	9449.667198	4534.857711	7156.089438	1.059297614	0.126844632	8.351142643	6.76E-17	1.10E-15	TRINITY_GG_12322_c0_g1_i28.p1	Lko057S001190	708462	720806	-
SNPC1_MACFA	Q4R6W9	"snRNA-activating protein complex subunit 1, SNAPc subunit 1 (Small nuclear RNA-activating complex polypeptide 1) (snRNA-activating protein complex 43 kDa subunit, SNAPc 43 kDa subunit)"	SNAPC1 QtsA-16981	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	GO:0003677; GO:0005654; GO:0005730	OG0010573	NEOSPISA	SPISA	15.47828782	61.63132974	37.01637405	-1.965854241	0.2357073	-8.340234871	7.41E-17	1.20E-15	TRINITY_GG_34898_c3_g1_i2.p1	Lko057S002610	391325	392371	-
HYI_DANRE	Q7T3H9	"Putative hydroxypyruvate isomerase, EC 5.3.1.22"	hyi zgc:63850	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0008903; GO:0046487	OG0010012	NEOSPISA	SPISA	628.4544669	247.6817582	450.7605362	1.343492569	0.161234633	8.332530939	7.91E-17	1.28E-15	TRINITY_GG_33287_c1_g1_i1.p1	Lko057S003688	29664	32561	-
DTWD2_HUMAN	Q8NBA8	"tRNA-uridine aminocarboxypropyltransferase 2, EC 2.5.1.25 (DTW domain-containing protein 2)"	DTWD2	Homo sapiens (Human)	GO:0005634; GO:0005737; GO:0006400; GO:0016432	OG0010591	NEOSPISA	SPISA	22.84566111	69.8061682	44.76056441	-1.600841212	0.192196824	-8.329176201	8.14E-17	1.31E-15	TRINITY_GG_3498_c0_g1_i1.p1	Lko057S000266	535887	547716	-
NA	NA	NA	NA	NA	NA	OG0009716	NEOSPISA	SPISA	716.4693338	1570.717573	1115.118512	-1.131975473	0.136016501	-8.322339333	8.62E-17	1.39E-15	TRINITY_GG_32167_c1_g1_i1.p1	Lko057S001833	86196	90323	-
CCHA2_AGRIP	C0HKT1	"Neuropeptide CCHamide-2, CCHa"	NA	Agrotis ipsilon (Black cutworm moth)	GO:0005576; GO:0007218	OG0005254	NEOSPISA	SPISA	2.075525305	31.23588922	15.68369513	-3.87794765	0.466420959	-8.314265417	9.23E-17	1.49E-15	TRINITY_GG_17705_c2_g1_i2.p1	Lko057S003262	209818	437649	-
CUBN_CANLF	Q9TU53	Cubilin	CUBN	Canis lupus familiaris (Dog) (Canis familiaris)	GO:0005509; GO:0005765; GO:0005768; GO:0005905; GO:0008203; GO:0015031; GO:0016324; GO:0031419; GO:0031526; GO:0038024; GO:0043235	OG0005088	NEOSPISA	SPISA	7.66721314	196.1774272	95.63864635	-4.671871609	0.562633839	-8.303573815	1.01E-16	1.62E-15	TRINITY_GG_17236_c0_g1_i18.p1	Lko057S001416	91484	187992	+
NA	NA	NA	NA	NA	NA	OG0012006	NEOSPISA	SPISA	5587.613038	2372.307389	4087.137068	1.236188405	0.14886545	8.304065199	1.01E-16	1.62E-15	TRINITY_GG_6557_c0_g1_i35.p1	Lko057S002337	261423	270935	+
EDEM1_HUMAN	Q92611	ER degradation-enhancing alpha-mannosidase-like protein 1	EDEM1 EDEM KIAA0212	Homo sapiens (Human)	GO:0004571; GO:0005509; GO:0005783; GO:0005975; GO:0006986; GO:0016235; GO:0030176; GO:0030433; GO:0036510; GO:0044322; GO:0045047; GO:0051787; GO:0097466; GO:1904154; GO:1904380; GO:1904382	OG0009527	NEOSPISA	SPISA	166.8611373	320.5950365	238.6036236	-0.940998397	0.113433209	-8.295616461	1.08E-16	1.73E-15	TRINITY_GG_31622_c0_g1_i57.p1	Lko057S005134	814986	828211	-
GOLI_DROME	Q06003	"E3 ubiquitin-protein ligase goliath, EC 2.3.2.27"	gol g1 GL CG2679	Drosophila melanogaster (Fruit fly)	GO:0001707; GO:0003677; GO:0005634; GO:0005737; GO:0005768; GO:0006511; GO:0008270; GO:0016021; GO:0016567; GO:0061630	OG0011684	NEOSPISA	SPISA	57.01316804	146.750875	98.89076463	-1.354169704	0.16324263	-8.29544158	1.08E-16	1.73E-15	TRINITY_GG_5552_c0_g1_i1.p1	Lko057S001332	26549	52086	+
GS1_DROME	Q94529	"Probable pseudouridine-5'-phosphatase, EC 3.1.3.96 (GS1-like protein) (Pseudouridine-5'-monophosphatase, 5'-PsiMPase)"	Gs1l CG15441	Drosophila melanogaster (Fruit fly)	GO:0009117; GO:0016791; GO:0042060; GO:0046872; GO:1990738	OG0003135	NEOSPISA	SPISA	260.1058541	75.167151	173.801126	1.792884967	0.216216093	8.29209768	1.11E-16	1.78E-15	TRINITY_GG_1105_c1_g1_i16.p1	Lko057S000605	228578	232137	+
HSC20_MOUSE	Q8K3A0	"Iron-sulfur cluster co-chaperone protein HscB [Cleaved into: Iron-sulfur cluster co-chaperone protein HscB, mitochondrial, C-HSC20; Iron-sulfur cluster co-chaperone protein HscB, cytoplasmic ]"	Hscb Hsc20	Mus musculus (Mouse)	GO:0001671; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0016226; GO:0042802; GO:0044571; GO:0046872; GO:0051087; GO:0051259; GO:0060215; GO:0060319	OG0008373	NEOSPISA	SPISA	58.89861912	10.31240937	36.22505457	2.542921283	0.307063441	8.281419869	1.22E-16	1.94E-15	TRINITY_GG_27881_c0_g1_i53.p2	Lko057S007909	28716	29578	+
NA	NA	NA	NA	NA	NA	OG0007334	NEOSPISA	SPISA	1.187975083	31.8993943	15.51997072	-4.873644435	0.588639974	-8.279499616	1.24E-16	1.97E-15	TRINITY_GG_24467_c1_g1_i2.p2	Lko057S000802	625108	625491	-
S14L2_BOVIN	P58875	"SEC14-like protein 2 (Alpha-tocopherol-associated protein, TAP, bTAP)"	SEC14L2	Bos taurus (Bovine)	GO:0005634; GO:0005737; GO:0008289	OG0006119	NEOSPISA	SPISA	223.7099861	105.1605096	168.3868971	1.088698577	0.131578773	8.274120153	1.29E-16	2.06E-15	TRINITY_GG_20558_c0_g1_i3.p1	Lko057S000551	517074	530849	-
RT05_BOVIN	Q2KID9	"28S ribosomal protein S5, mitochondrial, MRP-S5, S5mt"	MRPS5	Bos taurus (Bovine)	GO:0003723; GO:0003735; GO:0005743; GO:0005763; GO:0006412; GO:0032543	OG0009508	NEOSPISA	SPISA	322.3591053	152.8623831	243.2606349	1.074928946	0.129935557	8.272785159	1.31E-16	2.08E-15	TRINITY_GG_31594_c1_g1_i18.p2	Lko057S002295	1440324	1443422	+
NA	NA	NA	NA	NA	NA	OG0011423	NEOSPISA	SPISA	3.613772489	27.23868024	14.63872944	-2.891330937	0.349792475	-8.265846588	1.39E-16	2.20E-15	TRINITY_GG_4831_c12_g1_i5.p1	Lko057S001785	441348	442061	+
