Entry_Name	Entry	Protein names	Gene Names	Organism	Gene Ontology IDs	Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
NA	NA	NA	NA	NA	NA	OG0009234	KOHALENSIS	PARANIGRA	695.5474323	255.3963402	475.4718863	1.44599232	0.132518184	10.91165209	1.01E-27	2.57E-26	TRINITY_GG_30682_c0_g1_i17.p1	Lko057S001282	751751	814409	-
TMA16_DANRE	A7MCB7	Translation machinery-associated protein 16	tma16 zgc:110664	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0005634	OG0007200	KOHALENSIS	PARANIGRA	109.785708	29.71986857	69.75278831	1.883985032	0.172709163	10.90842544	1.05E-27	2.66E-26	TRINITY_GG_24065_c0_g1_i1.p1	Lko057S000773	3268520	3271631	+
RSH4A_HUMAN	Q5TD94	Radial spoke head protein 4 homolog A (Radial spoke head-like protein 3)	RSPH4A RSHL3	Homo sapiens (Human)	GO:0001534; GO:0001535; GO:0003341; GO:0005654; GO:0005730; GO:0005930; GO:0031514; GO:0035082; GO:0060294; GO:0062177; GO:0120221	OG0011450	KOHALENSIS	PARANIGRA	821.7751541	314.272426	568.0237901	1.387859765	0.127248009	10.90673065	1.07E-27	2.70E-26	TRINITY_GG_4954_c1_g1_i27.p1	Lko057S000135	169771	189417	+
NA	NA	NA	NA	NA	NA	OG0009269	KOHALENSIS	PARANIGRA	36.24694887	150.3230035	93.28497621	-2.054781925	0.188478092	-10.90196691	1.13E-27	2.84E-26	TRINITY_GG_30748_c9_g1_i1.p1	Lko057S002745	494857	520015	+
NA	NA	NA	NA	NA	NA	OG0007748	KOHALENSIS	PARANIGRA	60.52489109	361.0527939	210.7888425	-2.57757746	0.236442962	-10.90147679	1.13E-27	2.85E-26	TRINITY_GG_25822_c2_g1_i63.p3	Lko057S000863	97680	98795	-
RBM22_XENTR	Q6P616	Pre-mRNA-splicing factor RBM22 (RNA-binding motif protein 22)	rbm22 TEgg040d02.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	GO:0000974; GO:0005634; GO:0005737; GO:0017070; GO:0033120; GO:0036002; GO:0045292; GO:0046872; GO:0071006; GO:0071007	OG0012110	KOHALENSIS	PARANIGRA	294.9087666	655.5660889	475.2374277	-1.151625383	0.105913021	-10.87331259	1.54E-27	3.87E-26	TRINITY_GG_6947_c0_g1_i8.p1	Lko057S000090	103954	105181	+
TPPC1_MOUSE	Q5NCF2	Trafficking protein particle complex subunit 1	Trappc1	Mus musculus (Mouse)	GO:0005737; GO:0005783; GO:0006888; GO:0006901; GO:0030008; GO:0048208; GO:0099022; GO:1990071; GO:1990072	OG0004108	KOHALENSIS	PARANIGRA	13.36773193	91.71017939	52.53895566	-2.768683893	0.254888721	-10.86232407	1.74E-27	4.35E-26	TRINITY_GG_13896_c0_g1_i4.p1	Lko057S023258	9138	9452	-
PDCL3_DANRE	Q6P268	Phosducin-like protein 3 (Viral IAP-associated factor 1 homolog)	pdcl3 viaf1	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0001525; GO:0005737; GO:0005783; GO:0006457; GO:0006915; GO:0010628; GO:0043184; GO:0044183; GO:0048471	OG0010719	KOHALENSIS	PARANIGRA	160.6829177	34.85840273	97.77066024	2.221388478	0.204809002	10.8461467	2.08E-27	5.18E-26	TRINITY_GG_35231_c0_g1_i31.p1	Lko057S006332	612312	613628	+
NA	NA	NA	NA	NA	NA	OG0012899	KOHALENSIS	PARANIGRA	3315.672481	1569.417027	2442.544754	1.0791962	0.099696591	10.82480547	2.63E-27	6.53E-26	TRINITY_GG_9585_c0_g1_i3.p1	Lko057S005341	551794	587716	-
RBM45_MOUSE	Q8BHN5	"RNA-binding protein 45 (Developmentally-regulated RNA-binding protein 1, RB-1) (RNA-binding motif protein 45)"	Rbm45 Drb1 Drbp1	Mus musculus (Mouse)	GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0007399; GO:0030154; GO:0042802; GO:1990904	OG0007921	KOHALENSIS	PARANIGRA	132.3986433	309.4582545	220.9284489	-1.226477093	0.113536489	-10.80249265	3.35E-27	8.28E-26	TRINITY_GG_26491_c0_g1_i3.p1	Lko057S004513	188800	197722	-
NA	NA	NA	NA	NA	NA	OG0004350	KOHALENSIS	PARANIGRA	386.3260246	179.5081659	282.9170952	1.107290937	0.102500891	10.80274456	3.34E-27	8.28E-26	TRINITY_GG_14837_c1_g2_i8.p1	Lko057S004038	119959	125133	+
KPBA_DROME	Q9W391	"Probable phosphorylase b kinase regulatory subunit alpha, Phosphorylase kinase subunit alpha"	CG7766	Drosophila melanogaster (Fruit fly)	GO:0005516; GO:0005886; GO:0005964; GO:0005977	OG0003992	KOHALENSIS	PARANIGRA	422.5479718	893.8350445	658.1915082	-1.079907469	0.100036962	-10.79508459	3.63E-27	8.95E-26	TRINITY_GG_13502_c12_g1_i29.p1	Lko057S001829	71244	84985	-
NA	NA	NA	NA	NA	NA	OG0009854	KOHALENSIS	PARANIGRA	122.2071822	41.6664727	81.93682747	1.564610826	0.145013795	10.78939301	3.86E-27	9.50E-26	TRINITY_GG_32662_c2_g1_i9.p1	Lko057S001792	1439053	1456445	+
NA	NA	NA	NA	NA	NA	OG0003506	KOHALENSIS	PARANIGRA	798.0225245	1512.504483	1155.263504	-0.921924276	0.085539028	-10.77782033	4.38E-27	1.07E-25	TRINITY_GG_12132_c0_g1_i52.p1	Lko057S003568	285518	287772	+
NA	NA	NA	NA	NA	NA	OG0005290	KOHALENSIS	PARANIGRA	184.726803	44.90884424	114.8178236	2.042434716	0.18967826	10.76789039	4.88E-27	1.19E-25	TRINITY_GG_17859_c0_g1_i3.p1	Lko057S000335	69223	107348	-
NA	NA	NA	NA	NA	NA	OG0010850	KOHALENSIS	PARANIGRA	49.01448708	0	24.50724354	8.038135316	0.747457303	10.75397255	5.68E-27	1.39E-25	TRINITY_GG_35613_c0_g1_i11.p1	Lko057S000360	241695	255663	-
NA	NA	NA	NA	NA	NA	OG0011332	KOHALENSIS	PARANIGRA	646.8629874	1657.829653	1152.34632	-1.35779371	0.126372226	-10.74439974	6.30E-27	1.53E-25	TRINITY_GG_4540_c13_g1_i6.p1	Lko057S000342	660158	661693	+
NA	NA	NA	NA	NA	NA	OG0005367	KOHALENSIS	PARANIGRA	1988.45196	3953.95593	2971.203945	-0.991445748	0.092361127	-10.73444837	7.01E-27	1.70E-25	TRINITY_GG_18163_c16_g1_i1.p1	Lko057S007005	60296	99370	-
NA	NA	NA	NA	NA	NA	OG0005090	KOHALENSIS	PARANIGRA	1253.941388	5344.847071	3299.39423	-2.091910091	0.19524007	-10.71455308	8.70E-27	2.11E-25	TRINITY_GG_17244_c2_g1_i1.p1	Lko057S001432	223368	230324	-
ADCYA_HUMAN	Q96PN6	"Adenylate cyclase type 10, EC 4.6.1.1 (AH-related protein) (Adenylate cyclase homolog) (Germ cell soluble adenylyl cyclase, hsAC, sAC) (Testicular soluble adenylyl cyclase)"	ADCY10 SAC	Homo sapiens (Human)	GO:0000287; GO:0003351; GO:0004016; GO:0005524; GO:0005576; GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0005856; GO:0005929; GO:0006171; GO:0007283; GO:0016324; GO:0030145; GO:0030425; GO:0030426; GO:0035556; GO:0043025; GO:0043065; GO:0045178; GO:0048471; GO:0051117; GO:0071241; GO:0071890	OG0012307	KOHALENSIS	PARANIGRA	216.7129443	73.54909867	145.1310215	1.555834653	0.145426043	10.69845967	1.03E-26	2.50E-25	TRINITY_GG_760_c2_g1_i20.p1	Lko057S007650	401913	436748	-
EMC2_DANRE	Q6TGY8	"ER membrane protein complex subunit 2 (Tetratricopeptide repeat protein 35, TPR repeat protein 35)"	emc2 ttc35 zgc:86891	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0005737; GO:0005783; GO:0005789; GO:0042406; GO:0045050; GO:0071816; GO:0072546	OG0006398	KOHALENSIS	PARANIGRA	258.2575433	96.41247478	177.335009	1.427916252	0.13364241	10.68460419	1.20E-26	2.90E-25	TRINITY_GG_21511_c41_g1_i21.p1	Lko057S001592	839918	850989	+
NA	NA	NA	NA	NA	NA	OG0012656	KOHALENSIS	PARANIGRA	198.1285847	480.4147532	339.2716689	-1.277319479	0.11958411	-10.68134784	1.24E-26	2.99E-25	TRINITY_GG_8763_c1_g2_i9.p3	Lko057S001500	948564	955229	-
NA	NA	NA	NA	NA	NA	OG0004386	KOHALENSIS	PARANIGRA	206.2354121	500.5268476	353.3811298	-1.278230168	0.119896121	-10.661147	1.55E-26	3.71E-25	TRINITY_GG_14965_c6_g1_i1.p1	Lko057S000049	327203	327984	-
NR3AB_DANRE	A1XQY0	"Neurexin-3a-beta (Neurexin IIIb-beta) [Cleaved into: Neurexin-3a-beta, soluble form; Neurexin-3a-beta, C-terminal fragment, NRXN3-CTF ]"	nrxn3a	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0001525; GO:0007155; GO:0016021	OG0003329	KOHALENSIS	PARANIGRA	4.368358673	73.76929854	39.06882861	-4.085322489	0.383368585	-10.65638305	1.63E-26	3.90E-25	TRINITY_GG_11631_c1_g1_i9.p1	Lko057S001649	395751	396215	-
NA	NA	NA	NA	NA	NA	OG0003343	KOHALENSIS	PARANIGRA	2611.672012	636.7487707	1624.210391	2.036372791	0.191290238	10.64546109	1.83E-26	4.37E-25	TRINITY_GG_11658_c2_g1_i15.p1	Lko057S002196	105547	158026	-
T2FB_DROME	P41900	"General transcription factor IIF subunit 2 (Transcription initiation factor IIF subunit beta, TFIIF-beta)"	TfIIFbeta TFIIF30 CG6538	Drosophila melanogaster (Fruit fly)	GO:0001096; GO:0003677; GO:0003678; GO:0005634; GO:0005674; GO:0006366; GO:0006367; GO:0006368	OG0011363	KOHALENSIS	PARANIGRA	48.51162005	178.1177761	113.3146981	-1.87621566	0.17641487	-10.63524666	2.04E-26	4.86E-25	TRINITY_GG_4603_c2_g1_i4.p1	Lko057S006303	25625	28812	+
CQ10B_DANRE	Q567E6	"Coenzyme Q-binding protein COQ10 homolog B, mitochondrial"	coq10b zgc:112103	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0005739; GO:0005743; GO:0006744; GO:0045333; GO:0048039	OG0009884	KOHALENSIS	PARANIGRA	255.4054611	89.63193624	172.5186987	1.51573299	0.1430756	10.59393068	3.18E-26	7.55E-25	TRINITY_GG_32738_c0_g1_i51.p1	Lko057S003161	12746	13584	+
PIGA_MOUSE	Q64323	"Phosphatidylinositol N-acetylglucosaminyltransferase subunit A, EC 2.4.1.198 (GlcNAc-PI synthesis protein) (Phosphatidylinositol-glycan biosynthesis class A protein, PIG-A)"	Piga	Mus musculus (Mouse)	GO:0000506; GO:0005789; GO:0006506; GO:0016021; GO:0017176; GO:1990830	OG0007720	KOHALENSIS	PARANIGRA	352.6066196	163.9476499	258.2771347	1.106397475	0.104583144	10.57911851	3.72E-26	8.82E-25	TRINITY_GG_25790_c0_g1_i8.p1	Lko057S000392	408906	417251	+
TASP1_MOUSE	Q8R1G1	"Threonine aspartase 1, Taspase-1, EC 3.4.25.- [Cleaved into: Threonine aspartase subunit alpha; Threonine aspartase subunit beta ]"	Tasp1	Mus musculus (Mouse)	GO:0004298; GO:0005737; GO:0006508; GO:0042802; GO:0045893; GO:0051604	OG0007359	KOHALENSIS	PARANIGRA	129.310785	29.51146854	79.41112678	2.147058762	0.203061913	10.57341938	3.96E-26	9.35E-25	TRINITY_GG_24534_c2_g1_i1.p1	Lko057S003059	802063	814097	-
NA	NA	NA	NA	NA	NA	OG0010617	KOHALENSIS	PARANIGRA	19.67609359	90.10298014	54.88953686	-2.18413418	0.207233058	-10.53950661	5.68E-26	1.34E-24	TRINITY_GG_35092_c1_g1_i2.p1	Lko057S001805	600972	614802	-
DRG2_MOUSE	Q9QXB9	"Developmentally-regulated GTP-binding protein 2, DRG-2 (Translation factor GTPase DRG2, TRAFAC GTPase DRG2, EC 3.6.5.-)"	Drg2	Mus musculus (Mouse)	GO:0002181; GO:0003723; GO:0003924; GO:0005525; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0043231; GO:0046872	OG0012566	KOHALENSIS	PARANIGRA	477.0391237	942.1951458	709.6171348	-0.981487678	0.093707141	-10.47399018	1.14E-25	2.67E-24	TRINITY_GG_8458_c0_g1_i7.p2	Lko057S001018	20460	25740	-
NA	NA	NA	NA	NA	NA	OG0007401	KOHALENSIS	PARANIGRA	11.56300455	81.85157773	46.70729114	-2.815820263	0.269004328	-10.46756492	1.22E-25	2.86E-24	TRINITY_GG_24613_c0_g1_i59.p3	Lko057S012196	139950	140696	+
NA	NA	NA	NA	NA	NA	OG0006753	KOHALENSIS	PARANIGRA	430.8894503	188.0999784	309.4947143	1.197481197	0.114422603	10.46542528	1.25E-25	2.91E-24	TRINITY_GG_22721_c4_g1_i55.p1	Lko057S001807	398089	557501	-
NA	NA	NA	NA	NA	NA	OG0010194	KOHALENSIS	PARANIGRA	30.5287664	105.7255987	68.12718255	-1.790274998	0.171072474	-10.46500913	1.25E-25	2.92E-24	TRINITY_GG_33751_c0_g1_i3.p1	Lko057S006689	59131	61673	-
YJ9J_YEAST	P47173	Uncharacterized protein YJR142W	YJR142W J2171	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	GO:0044715	OG0010797	KOHALENSIS	PARANIGRA	22.96585518	104.1328867	63.54937095	-2.185673641	0.208943638	-10.46058959	1.31E-25	3.05E-24	TRINITY_GG_35400_c5_g1_i18.p1	Lko057S003492	607613	623414	-
MGME1_MOUSE	Q9CXC3	"Mitochondrial genome maintenance exonuclease 1, EC 3.1.-.-"	Mgme1	Mus musculus (Mouse)	GO:0000002; GO:0005739; GO:0006264; GO:0008297; GO:0043504	OG0012674	KOHALENSIS	PARANIGRA	168.1019733	64.4294751	116.2657242	1.380822999	0.132111401	10.45195938	1.44E-25	3.33E-24	TRINITY_GG_8817_c0_g1_i2.p1	Lko057S008001	12063	13429	-
NA	NA	NA	NA	NA	NA	OG0004545	KOHALENSIS	PARANIGRA	330.2711039	112.1092169	221.1901604	1.560121577	0.149477801	10.43714561	1.68E-25	3.89E-24	TRINITY_GG_15503_c0_g1_i20.p1	Lko057S005255	108074	119901	+
TM164_MOUSE	Q6PHN7	Transmembrane protein 164	Tmem164	Mus musculus (Mouse)	GO:0016021	OG0008299	KOHALENSIS	PARANIGRA	55.59155299	170.9594416	113.2754973	-1.621816181	0.155460523	-10.43233453	1.76E-25	4.08E-24	TRINITY_GG_27539_c0_g1_i1.p2	Lko057S004672	769734	774592	-
SLOB_DROME	Q8IPH9	Slowpoke-binding protein	Slob CG43756	Drosophila melanogaster (Fruit fly)	GO:0004672; GO:0005737; GO:0005886; GO:0007274; GO:0032780; GO:0042391; GO:0042594; GO:0043271; GO:0045202; GO:0050804	OG0010736	KOHALENSIS	PARANIGRA	2.137634488	40.95649487	21.54706468	-4.236902748	0.406583458	-10.42074553	1.99E-25	4.60E-24	TRINITY_GG_35248_c2_g1_i2.p2	Lko057S004305	384291	413605	+
NA	NA	NA	NA	NA	NA	OG0010441	KOHALENSIS	PARANIGRA	24.58767643	171.0683058	97.8279911	-2.799479157	0.269525911	-10.38667915	2.85E-25	6.56E-24	TRINITY_GG_34516_c0_g1_i19.p1	Lko057S007515	2442	8159	-
NA	NA	NA	NA	NA	NA	OG0003835	KOHALENSIS	PARANIGRA	529.8392197	251.5338405	390.6865301	1.075320608	0.103702307	10.36930269	3.42E-25	7.85E-24	TRINITY_GG_13012_c17_g2_i3.p1	Lko057S000518	646357	660557	+
NA	NA	NA	NA	NA	NA	OG0003670	KOHALENSIS	PARANIGRA	8247.018311	4043.27186	6145.145085	1.028419234	0.099273571	10.35944636	3.79E-25	8.68E-24	TRINITY_GG_12587_c1_g1_i2.p1	Lko057S001617	47822	61427	+
NA	NA	NA	NA	NA	NA	OG0006054	KOHALENSIS	PARANIGRA	14.3539936	88.81094436	51.58246898	-2.632398145	0.255011623	-10.32265947	5.57E-25	1.27E-23	TRINITY_GG_20307_c1_g1_i30.p3	Lko057S002760	91094	96410	+
HMCT_BOMMO	P98092	Hemocytin (Humoral lectin)	NA	Bombyx mori (Silk moth)	GO:0007155; GO:0030246	OG0002857	KOHALENSIS	PARANIGRA	419.991497	158.137061	289.064279	1.411209519	0.136817526	10.31453759	6.06E-25	1.38E-23	TRINITY_GG_10021_c0_g1_i7.p1	Lko057S003188	360095	429189	-
NA	NA	NA	NA	NA	NA	OG0007579	KOHALENSIS	PARANIGRA	95.5851419	368.1310348	231.8580883	-1.946789801	0.188935324	-10.30400116	6.76E-25	1.53E-23	TRINITY_GG_25209_c8_g2_i3.p1	Lko057S003300	265713	273313	-
NA	NA	NA	NA	NA	NA	OG0005936	KOHALENSIS	PARANIGRA	55.93924514	12.5123686	34.22580687	2.174118011	0.21099321	10.30420844	6.74E-25	1.53E-23	TRINITY_GG_20042_c0_g1_i1.p1	Lko057S002035	62467	127540	+
EFHC1_HUMAN	Q5JVL4	EF-hand domain-containing protein 1 (Myoclonin-1)	EFHC1	Homo sapiens (Human)	GO:0000281; GO:0000922; GO:0005509; GO:0005813; GO:0005879; GO:0005930; GO:0007052; GO:0008022; GO:0021795; GO:0043014; GO:0043025; GO:0051302; GO:0060285; GO:0072686	OG0004098	KOHALENSIS	PARANIGRA	2261.994553	841.6848792	1551.839716	1.426672041	0.138702495	10.28584265	8.16E-25	1.84E-23	TRINITY_GG_13839_c3_g1_i4.p1	Lko057S004100	394967	426877	-
NA	NA	NA	NA	NA	NA	OG0010526	KOHALENSIS	PARANIGRA	80.06826121	321.7242109	200.8962361	-2.004732842	0.194896294	-10.28615167	8.14E-25	1.84E-23	TRINITY_GG_3472_c1_g2_i1.p2	Lko057S000550	689391	696302	-
SMUG1_XENLA	Q9YGN6	"Single-strand selective monofunctional uracil DNA glycosylase, EC 3.2.2.-"	smug1	Xenopus laevis (African clawed frog)	GO:0003677; GO:0005634; GO:0006284; GO:0017065	OG0004805	KOHALENSIS	PARANIGRA	64.87284832	190.2712169	127.5720326	-1.550202009	0.150736258	-10.28420121	8.30E-25	1.87E-23	TRINITY_GG_16371_c0_g1_i18.p1	Lko057S002665	193931	196187	-
NA	NA	NA	NA	NA	NA	OG0006397	KOHALENSIS	PARANIGRA	2259.833372	1042.932524	1651.382948	1.115185095	0.108538903	10.27451963	9.18E-25	2.06E-23	TRINITY_GG_21511_c3_g1_i3.p1	Lko057S001592	585485	607005	+
TCPZ_BOVIN	Q3MHL7	"T-complex protein 1 subunit zeta, TCP-1-zeta (CCT-zeta) (CCT-zeta-1)"	CCT6A	Bos taurus (Bovine)	GO:0005524; GO:0005832; GO:0005874; GO:0006457; GO:0016887; GO:0032212; GO:0050821; GO:0051082; GO:0061077; GO:0071987; GO:0140662; GO:1904851	OG0003738	KOHALENSIS	PARANIGRA	2591.458299	1329.814128	1960.636213	0.962223442	0.093866389	10.25099025	1.17E-24	2.63E-23	TRINITY_GG_12787_c0_g1_i14.p2	Lko057S001839	952769	958062	+
NA	NA	NA	NA	NA	NA	OG0011370	KOHALENSIS	PARANIGRA	65.96179444	4.971733635	35.46676404	3.78306506	0.369313578	10.24350385	1.27E-24	2.83E-23	TRINITY_GG_4638_c0_g1_i5.p1	Lko057S003329	421988	422668	-
TPD52_MOUSE	Q62393	"Tumor protein D52, mD52"	Tpd52	Mus musculus (Mouse)	GO:0005509; GO:0005737; GO:0005783; GO:0008284; GO:0030183; GO:0042802; GO:0042803; GO:0045202; GO:0048471; GO:0098978	OG0011172	KOHALENSIS	PARANIGRA	84.01131214	17.97089851	50.99110532	2.218229955	0.217530043	10.19734986	2.04E-24	4.55E-23	TRINITY_GG_4086_c2_g1_i6.p1	Lko057S000514	894282	895402	-
NGDN_DANRE	Q6PFJ1	Neuroguidin (EIF4E-binding protein)	ngdn zgc:66416	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0000462; GO:0005730; GO:0005737; GO:0006417; GO:0032040	OG0011649	KOHALENSIS	PARANIGRA	1686.297368	871.5249377	1278.911153	0.953600169	0.093536364	10.19496729	2.09E-24	4.65E-23	TRINITY_GG_5380_c3_g1_i44.p3	Lko057S005551	276779	279908	-
NA	NA	NA	NA	NA	NA	OG0009335	KOHALENSIS	PARANIGRA	7.397728836	96.95649089	52.17710986	-3.72772731	0.365650507	-10.19478228	2.09E-24	4.65E-23	TRINITY_GG_31022_c12_g1_i13.p1	Lko057S003653	369978	370945	+
RUSD1_HUMAN	Q9UJJ7	RNA pseudouridylate synthase domain-containing protein 1 (Ribosomal large subunit pseudouridine synthase C-like protein)	RPUSD1 C16orf40 RLUCL	Homo sapiens (Human)	GO:0000455; GO:0003723; GO:0009982	OG0012393	KOHALENSIS	PARANIGRA	49.6578862	6.316325078	27.98710564	3.019816852	0.296777509	10.17535615	2.55E-24	5.66E-23	TRINITY_GG_7932_c3_g1_i3.p1	Lko057S000851	966798	968745	-
NA	NA	NA	NA	NA	NA	OG0009564	KOHALENSIS	PARANIGRA	83.98706838	14.36158154	49.17432496	2.551732316	0.250778169	10.17525699	2.56E-24	5.66E-23	TRINITY_GG_31710_c0_g1_i12.p1	Lko057S006761	20386	25989	-
GGYF2_DANRE	Q4KME6	GRB10-interacting GYF protein 2 (PERQ amino acid-rich with GYF domain-containing protein 2) (Trinucleotide repeat-containing gene 15 protein)	gigyf2 perq2 tnrc15 zgc:111944	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0005829; GO:0016020; GO:0031982; GO:0043204; GO:0048009; GO:1990635	OG0011346	KOHALENSIS	PARANIGRA	1321.18305	839.4450562	1080.314053	0.654579257	0.064437372	10.15837911	3.04E-24	6.71E-23	TRINITY_GG_4578_c0_g1_i82.p1	Lko057S000279	2036396	2127285	+
NA	NA	NA	NA	NA	NA	OG0006625	KOHALENSIS	PARANIGRA	1762.773119	627.747318	1195.260218	1.489552226	0.146657706	10.15665842	3.10E-24	6.81E-23	TRINITY_GG_22354_c0_g1_i2.p1	Lko057S001799	164421	220568	+
NU107_DROME	Q9V466	Nuclear pore complex protein Nup107 (Nucleoporin Nup107)	Nup107 CG6743	Drosophila melanogaster (Fruit fly)	GO:0000724; GO:0000973; GO:0003682; GO:0005635; GO:0005643; GO:0005694; GO:0005737; GO:0005819; GO:0006355; GO:0006406; GO:0006606; GO:0007110; GO:0007112; GO:0008585; GO:0016363; GO:0017056; GO:0030703; GO:0031080; GO:0031965; GO:0034399; GO:0046822; GO:0048137; GO:1900182	OG0005607	KOHALENSIS	PARANIGRA	605.95866	286.2622021	446.110431	1.081891879	0.106663149	10.14307086	3.56E-24	7.81E-23	TRINITY_GG_19137_c0_g1_i2.p1	Lko057S000627	449733	457456	-
NA	NA	NA	NA	NA	NA	OG0005398	KOHALENSIS	PARANIGRA	35.33408272	116.0847679	75.70942529	-1.717245033	0.169449326	-10.13426887	3.89E-24	8.53E-23	TRINITY_GG_18304_c2_g1_i8.p1	Lko057S000350	47129	52560	+
FABP4_BOVIN	P48035	"Fatty acid-binding protein, adipocyte (Adipocyte lipid-binding protein, ALBP) (Adipocyte-type fatty acid-binding protein, A-FABP, AFABP) (Fatty acid-binding protein 4)"	FABP4	Bos taurus (Bovine)	GO:0001816; GO:0005324; GO:0005634; GO:0005737; GO:0005829; GO:0006469; GO:0006631; GO:0008284; GO:0010628; GO:0010629; GO:0015909; GO:0036041; GO:0042632; GO:0045892; GO:0050729; GO:0050872; GO:0050873; GO:0071285	OG0004461	KOHALENSIS	PARANIGRA	429.524486	159.5489058	294.5366959	1.43279623	0.141668327	10.11373721	4.80E-24	1.05E-22	TRINITY_GG_15167_c1_g1_i10.p1	Lko057S004564	431617	458726	+
NA	NA	NA	NA	NA	NA	OG0005644	KOHALENSIS	PARANIGRA	412.5829854	1492.071743	952.3273642	-1.855370362	0.183755681	-10.09694151	5.70E-24	1.24E-22	TRINITY_GG_19191_c0_g1_i6.p3	Lko057S002232	131297	141199	+
NA	NA	NA	NA	NA	NA	OG0006612	KOHALENSIS	PARANIGRA	84.14640634	252.6822904	168.4143484	-1.581495438	0.156941107	-10.07699937	6.98E-24	1.52E-22	TRINITY_GG_22293_c0_g1_i3.p2	Lko057S000159	1274158	1276077	+
NA	NA	NA	NA	NA	NA	OG0005284	KOHALENSIS	PARANIGRA	36.54922157	118.7748335	77.66202754	-1.696628764	0.168485363	-10.0698882	7.51E-24	1.63E-22	TRINITY_GG_17855_c2_g1_i21.p1	Lko057S001633	29575	32908	-
NA	NA	NA	NA	NA	NA	OG0009343	KOHALENSIS	PARANIGRA	38.35441619	3.18039191	20.76740405	3.602693338	0.358412192	10.0518158	9.02E-24	1.95E-22	TRINITY_GG_31022_c8_g2_i2.p1	Lko057S003653	52548	66512	+
NA	NA	NA	NA	NA	NA	OG0002883	KOHALENSIS	PARANIGRA	68.60283179	16.24584859	42.42434019	2.085148595	0.208182361	10.0159715	1.30E-23	2.80E-22	TRINITY_GG_10162_c1_g1_i1.p1	Lko057S000091	958490	958936	+
NA	NA	NA	NA	NA	NA	OG0010695	KOHALENSIS	PARANIGRA	155.8973073	315.4922438	235.6947756	-1.013575928	0.101351444	-10.0006067	1.51E-23	3.27E-22	TRINITY_GG_35198_c0_g1_i4.p1	Lko057S005697	301025	302086	-
NA	NA	NA	NA	NA	NA	OG0006001	KOHALENSIS	PARANIGRA	474.2824903	1046.256887	760.2696886	-1.140375192	0.114537451	-9.956352125	2.37E-23	5.09E-22	TRINITY_GG_20117_c0_g1_i14.p1	Lko057S007444	54778	55913	-
BRE4_CAEBR	A8Y1P7	"Beta-1,4-N-acetylgalactosaminyltransferase bre-4, EC 2.4.1.- (Bacillus thuringiensis toxin-resistant protein 4, Bt toxin-resistant protein 4) (Beta-4-GalNAcT)"	bre-4 CBG22165	Caenorhabditis briggsae	GO:0005794; GO:0005975; GO:0006486; GO:0009636; GO:0016021; GO:0033207; GO:0045747; GO:0046872; GO:0070085	OG0008101	KOHALENSIS	PARANIGRA	52.11886321	8.512988405	30.31592581	2.611680727	0.26248004	9.950016478	2.52E-23	5.41E-22	TRINITY_GG_27040_c1_g2_i1.p1	Lko057S000174	335034	354170	+
IRS1B_XENLA	P84770	"Insulin receptor substrate 1-B, IRS1-B, xIRS-1-B (XIRS-L')"	irs1-b	Xenopus laevis (African clawed frog)	GO:0005158; GO:0005159; GO:0005634; GO:0005737; GO:0008286; GO:0042169; GO:0043231; GO:0043548; GO:0048009	OG0011405	KOHALENSIS	PARANIGRA	45.7627228	214.724754	130.2437384	-2.230733309	0.224272506	-9.94653044	2.61E-23	5.60E-22	TRINITY_GG_4791_c0_g1_i50.p1	Lko057S003128	5614	25137	+
TECR_CAEEL	Q9N5Y2	"Probable very-long-chain enoyl-CoA reductase art-1, EC 1.3.1.93"	art-1 C15F1.6	Caenorhabditis elegans	GO:0005789; GO:0016021; GO:0016491; GO:0042761; GO:0102758	OG0009405	KOHALENSIS	PARANIGRA	464.3265848	205.5685316	334.9475582	1.171758905	0.118271493	9.907365464	3.87E-23	8.27E-22	TRINITY_GG_31197_c0_g1_i81.p3	Lko057S000677	143966	146633	-
TIM22_DROME	Q8IN78	Mitochondrial import inner membrane translocase subunit Tim22	Tim22 CG31229	Drosophila melanogaster (Fruit fly)	GO:0008320; GO:0016021; GO:0030943; GO:0042721; GO:0045039	OG0012475	KOHALENSIS	PARANIGRA	167.2033872	74.18162314	120.6925052	1.172373767	0.118460711	9.896730822	4.30E-23	9.17E-22	TRINITY_GG_8165_c3_g1_i14.p1	Lko057S000085	21263	22283	-
