Orthogroup	kohalensis	neospisa	paranigra	spisa	termite
OG0003449	TRINITY_GG_12856_c1_g1_i7.p2	TRINITY_GG_6458_c0_g1_i3.p2	TRINITY_GG_141_c0_g1_i8.p2	TRINITY_GG_7462_c1_g1_i6.p2	A0A067RRT5|unreviewed|Nudix
OG0003450	TRINITY_GG_12856_c2_g1_i2.p1	TRINITY_GG_6462_c1_g1_i2.p1	TRINITY_GG_145_c1_g1_i1.p1	TRINITY_GG_7462_c4_g1_i2.p1	A0A067QW77|unreviewed|Mediator
OG0003451	TRINITY_GG_12856_c3_g1_i2.p1	TRINITY_GG_6462_c2_g1_i12.p1	TRINITY_GG_145_c4_g1_i20.p1	TRINITY_GG_7462_c7_g1_i18.p1	A0A067RTE5|unreviewed|INO80
OG0003452	TRINITY_GG_12857_c0_g1_i2.p1	TRINITY_GG_6461_c0_g2_i2.p1	TRINITY_GG_144_c1_g1_i1.p1	TRINITY_GG_7462_c2_g1_i2.p1	A0A067QZB5|unreviewed|PH
OG0003453	TRINITY_GG_12857_c1_g1_i27.p1	TRINITY_GG_6462_c10_g1_i1.p1	TRINITY_GG_145_c3_g1_i3.p1	TRINITY_GG_7462_c6_g1_i6.p1	A0A067RJB1|unreviewed|Protein
OG0003454	TRINITY_GG_12860_c0_g1_i42.p1	TRINITY_GG_31620_c0_g1_i11.p1	TRINITY_GG_15072_c1_g2_i16.p1	TRINITY_GG_1301_c0_g1_i58.p1	A0A067QYX7|unreviewed|Uncharacterized
OG0003455	TRINITY_GG_12867_c0_g1_i47.p2	TRINITY_GG_27625_c0_g1_i34.p2	TRINITY_GG_7023_c0_g1_i2.p3	TRINITY_GG_30103_c0_g1_i7.p2	A0A067QLA1|unreviewed|DZF
OG0003456	TRINITY_GG_12867_c0_g1_i47.p1	TRINITY_GG_27625_c0_g1_i34.p1	TRINITY_GG_7023_c0_g1_i2.p1	TRINITY_GG_30103_c0_g1_i7.p1	A0A067RJY3|unreviewed|DZF
OG0003457	TRINITY_GG_12867_c1_g1_i3.p1	TRINITY_GG_27626_c0_g1_i2.p1	TRINITY_GG_7021_c0_g1_i3.p1	TRINITY_GG_30103_c1_g1_i3.p1	A0A067QRB0|unreviewed|SKA2
OG0003462	TRINITY_GG_128_c1_g1_i9.p2	TRINITY_GG_12584_c1_g1_i13.p2	TRINITY_GG_34363_c3_g1_i13.p2	TRINITY_GG_21235_c1_g1_i10.p3	A0A067RAN4|unreviewed|39S
OG0003463	TRINITY_GG_128_c1_g1_i9.p1	TRINITY_GG_12584_c1_g1_i13.p1	TRINITY_GG_34363_c3_g1_i13.p1	TRINITY_GG_21235_c1_g1_i10.p1	A0A067QG85|unreviewed|Cysteinyl-tRNA
OG0003464	TRINITY_GG_1290_c0_g1_i21.p1	TRINITY_GG_16418_c0_g1_i44.p1	TRINITY_GG_19554_c0_g1_i16.p1	TRINITY_GG_28238_c0_g1_i1.p1	A0A067QII1|unreviewed|Cytochrome
OG0003466	TRINITY_GG_12952_c0_g1_i15.p1	TRINITY_GG_26325_c0_g1_i1.p1	TRINITY_GG_31235_c0_g1_i1.p1	TRINITY_GG_21406_c0_g4_i3.p1	A0A067QJ10|unreviewed|Uncharacterized
OG0003467	TRINITY_GG_12955_c2_g1_i1.p1	TRINITY_GG_3374_c13_g1_i4.p1	TRINITY_GG_4691_c5_g1_i1.p1	TRINITY_GG_4230_c4_g1_i1.p1	A0A067R909|unreviewed|CNH
OG0003468	TRINITY_GG_12955_c3_g1_i19.p1	TRINITY_GG_3374_c2_g1_i4.p1	TRINITY_GG_4691_c10_g1_i18.p1	TRINITY_GG_4230_c3_g1_i3.p1	A0A067R6C0|unreviewed|3-hydroxy-3-methylglutaryl
OG0003470	TRINITY_GG_12955_c4_g1_i35.p1	TRINITY_GG_3374_c2_g1_i4.p2	TRINITY_GG_4691_c3_g1_i4.p1	TRINITY_GG_4230_c0_g1_i27.p1	A0A067QWU0|unreviewed|XPA_C
OG0003471	TRINITY_GG_12956_c0_g1_i1.p1	TRINITY_GG_3374_c0_g1_i49.p2	TRINITY_GG_4691_c36_g1_i3.p1	TRINITY_GG_4231_c0_g1_i7.p2	A0A067R8N1|unreviewed|DDRGK
OG0003472	TRINITY_GG_12958_c0_g1_i24.p1	TRINITY_GG_3374_c0_g1_i49.p1	TRINITY_GG_4691_c9_g1_i2.p1	TRINITY_GG_4231_c0_g1_i7.p1	A0A067RBA5|unreviewed|Histone-lysine
OG0003473	TRINITY_GG_12958_c1_g1_i5.p1	TRINITY_GG_3374_c8_g1_i3.p2	TRINITY_GG_4691_c9_g2_i1.p2	TRINITY_GG_4237_c0_g1_i1.p2	A0A067QT23|unreviewed|Prohormone-1|taxID_136037
OG0003474	TRINITY_GG_12959_c0_g1_i1.p1	TRINITY_GG_3374_c14_g1_i1.p1	TRINITY_GG_4691_c17_g1_i5.p1	TRINITY_GG_4235_c0_g1_i3.p1	A0A067RAM0|unreviewed|Sodium-dependent
OG0003475	TRINITY_GG_12964_c0_g1_i1.p1	TRINITY_GG_266_c15_g1_i14.p1	TRINITY_GG_10792_c0_g1_i23.p1	TRINITY_GG_11639_c0_g1_i5.p1	A0A067RD96|unreviewed|Thioredoxin
OG0003476	TRINITY_GG_12964_c2_g1_i7.p2	TRINITY_GG_266_c0_g1_i1.p1	TRINITY_GG_10790_c1_g1_i10.p2	TRINITY_GG_11646_c4_g1_i1.p1	A0A067QGE0|unreviewed|DUF4706
OG0003477	TRINITY_GG_12964_c2_g1_i7.p1	TRINITY_GG_266_c0_g2_i1.p1	TRINITY_GG_10790_c1_g1_i10.p1	TRINITY_GG_11646_c2_g1_i6.p1	A0A067QIG3|unreviewed|tRNA
OG0003478	TRINITY_GG_12964_c5_g1_i8.p1	TRINITY_GG_266_c4_g1_i6.p1	TRINITY_GG_10794_c0_g1_i2.p1	TRINITY_GG_11639_c2_g1_i8.p1	A0A067RAP4|unreviewed|Jouberin|taxID_136037
OG0003479	TRINITY_GG_12964_c6_g1_i1.p1	TRINITY_GG_266_c10_g1_i1.p1	TRINITY_GG_10790_c4_g1_i1.p1	TRINITY_GG_11646_c7_g1_i1.p1	A0A067R6I3|unreviewed|SOCS
OG0003480	TRINITY_GG_12964_c7_g1_i5.p2	TRINITY_GG_266_c0_g3_i5.p2	TRINITY_GG_10792_c1_g2_i1.p1	TRINITY_GG_11639_c1_g1_i8.p3	A0A067R3U0|unreviewed|Programmed
OG0003481	TRINITY_GG_12964_c7_g1_i5.p1	TRINITY_GG_266_c0_g3_i5.p1	TRINITY_GG_10792_c1_g1_i6.p1	TRINITY_GG_11639_c1_g1_i8.p1	A0A067QZD0|unreviewed|Mpv17-like
OG0003482	TRINITY_GG_12965_c0_g1_i3.p1	TRINITY_GG_266_c13_g1_i4.p1	TRINITY_GG_10793_c1_g1_i16.p1	TRINITY_GG_11642_c0_g1_i5.p1	A0A067R0B1|unreviewed|Uncharacterized
OG0003483	TRINITY_GG_12965_c0_g1_i3.p2	TRINITY_GG_266_c13_g1_i4.p2	TRINITY_GG_10793_c1_g1_i16.p2	TRINITY_GG_11642_c0_g1_i5.p2	A0A067RI95|unreviewed|Ubiquitin-like
OG0003484	TRINITY_GG_12976_c0_g1_i1.p1	TRINITY_GG_24412_c0_g2_i2.p1	TRINITY_GG_11286_c0_g1_i3.p1	TRINITY_GG_7693_c0_g1_i1.p1	A0A067RA04|unreviewed|PseudoU_synth_1
OG0003485	TRINITY_GG_12976_c1_g1_i1.p1	TRINITY_GG_24415_c0_g1_i12.p1	TRINITY_GG_11286_c1_g1_i28.p1	TRINITY_GG_7684_c0_g1_i61.p1	A0A067R6N0|unreviewed|Nudix
OG0003486	TRINITY_GG_12976_c2_g1_i3.p1	TRINITY_GG_24411_c0_g1_i7.p1	TRINITY_GG_11283_c1_g1_i2.p1	TRINITY_GG_7695_c0_g1_i4.p1	A0A067RFG0|unreviewed|Intraflagellar
OG0003487	TRINITY_GG_12980_c0_g1_i1.p1	TRINITY_GG_24408_c0_g1_i14.p1	TRINITY_GG_11290_c1_g1_i10.p1	TRINITY_GG_7676_c0_g1_i1.p1	A0A067QJE0|unreviewed|39S
OG0003488	TRINITY_GG_12980_c1_g1_i2.p1	TRINITY_GG_24408_c3_g1_i21.p1	TRINITY_GG_11282_c0_g1_i11.p1	TRINITY_GG_7690_c0_g2_i1.p1	A0A067QQU3|unreviewed|rRNA
OG0003489	TRINITY_GG_12980_c2_g1_i13.p1	TRINITY_GG_24408_c2_g1_i2.p1	TRINITY_GG_11289_c0_g1_i14.p1	TRINITY_GG_7679_c0_g1_i12.p1	A0A067RAA5|unreviewed|alpha-1_2-Mannosidase|taxID_136037
OG0003491	TRINITY_GG_12980_c2_g1_i13.p4	TRINITY_GG_24408_c12_g2_i2.p1	TRINITY_GG_11289_c4_g1_i1.p2	TRINITY_GG_7686_c0_g1_i14.p2	A0A067R463|unreviewed|Uncharacterized
OG0003492	TRINITY_GG_12980_c3_g1_i2.p1	TRINITY_GG_24408_c9_g1_i6.p1	TRINITY_GG_11289_c2_g1_i3.p1	TRINITY_GG_7685_c2_g1_i10.p1	A0A067RHS0|unreviewed|Serine/threonine-protein
OG0003493	TRINITY_GG_12980_c4_g1_i11.p1	TRINITY_GG_24408_c5_g1_i4.p1	TRINITY_GG_11289_c1_g1_i18.p1	TRINITY_GG_7685_c0_g1_i11.p1	A0A067RDQ3|unreviewed|CN
OG0003494	TRINITY_GG_12980_c5_g1_i1.p1	TRINITY_GG_24408_c7_g1_i10.p1	TRINITY_GG_11289_c3_g1_i7.p1	TRINITY_GG_7685_c1_g1_i4.p1	A0A067QZH3|unreviewed|Protein
OG0003495	TRINITY_GG_12982_c0_g1_i1.p1	TRINITY_GG_24408_c1_g2_i3.p1	TRINITY_GG_11290_c0_g2_i7.p1	TRINITY_GG_7676_c1_g1_i5.p1	A0A067R1D9|unreviewed|DUF676
OG0003496	TRINITY_GG_13012_c0_g1_i14.p4	TRINITY_GG_12476_c0_g1_i47.p4	TRINITY_GG_33001_c0_g1_i34.p4	TRINITY_GG_13937_c0_g1_i25.p3	A0A067QK17|unreviewed|U6
OG0003497	TRINITY_GG_13012_c0_g1_i14.p1	TRINITY_GG_12476_c0_g1_i47.p1	TRINITY_GG_33001_c0_g1_i34.p1	TRINITY_GG_13937_c0_g1_i25.p1	A0A067QUY1|unreviewed|Uncharacterized
OG0003498	TRINITY_GG_13012_c0_g1_i14.p3	TRINITY_GG_12476_c0_g1_i47.p3	TRINITY_GG_33001_c0_g1_i34.p3	TRINITY_GG_13937_c0_g1_i25.p2	A0A067QI11|unreviewed|zf-CHCC
OG0003499	TRINITY_GG_13012_c1_g2_i6.p1	TRINITY_GG_12476_c1_g1_i1.p1	TRINITY_GG_33001_c1_g1_i23.p2	TRINITY_GG_13937_c1_g1_i3.p1	A0A067RKP1|unreviewed|KAT8
OG0003501	TRINITY_GG_13036_c0_g1_i18.p2	TRINITY_GG_24424_c10_g1_i32.p2	TRINITY_GG_21879_c0_g1_i13.p2	TRINITY_GG_28365_c0_g3_i16.p2	A0A067QU15|unreviewed|39S
OG0003502	TRINITY_GG_13036_c0_g1_i18.p1	TRINITY_GG_24424_c10_g1_i32.p1	TRINITY_GG_21879_c0_g1_i13.p1	TRINITY_GG_28365_c0_g3_i16.p1	A0A067QUH3|unreviewed|MICOS
OG0003503	TRINITY_GG_13036_c1_g1_i2.p1	TRINITY_GG_24424_c3_g1_i3.p1	TRINITY_GG_21879_c5_g1_i9.p1	TRINITY_GG_28365_c3_g1_i7.p1	A0A067R8H1|unreviewed|FAM192A_Fyv6_N
OG0003504	TRINITY_GG_13037_c0_g1_i39.p2	TRINITY_GG_24424_c0_g1_i4.p2	TRINITY_GG_21879_c1_g1_i28.p1	TRINITY_GG_28365_c1_g1_i10.p1	A0A067RNR4|unreviewed|GMP
OG0003505	TRINITY_GG_13039_c4_g1_i3.p1	TRINITY_GG_24424_c2_g1_i10.p1	TRINITY_GG_21879_c4_g1_i2.p1	TRINITY_GG_28365_c5_g2_i1.p1	A0A067RER2|unreviewed|RNA
OG0003506	TRINITY_GG_13039_c4_g1_i3.p2	TRINITY_GG_24424_c2_g1_i10.p2	TRINITY_GG_21879_c3_g2_i1.p1	TRINITY_GG_28365_c5_g2_i1.p2	A0A067RER6|unreviewed|Proteasome
OG0003507	TRINITY_GG_13042_c2_g1_i16.p1	TRINITY_GG_33349_c3_g1_i3.p2	TRINITY_GG_25217_c0_g1_i42.p1	TRINITY_GG_7650_c2_g2_i5.p1	A0A067RHQ3|unreviewed|Uncharacterized
OG0003508	TRINITY_GG_13064_c0_g1_i2.p1	TRINITY_GG_26969_c0_g1_i2.p1	TRINITY_GG_28940_c1_g1_i6.p1	TRINITY_GG_18255_c0_g1_i3.p1	A0A067R2G1|unreviewed|Nicalin|taxID_136037
OG0003509	TRINITY_GG_13065_c0_g1_i8.p1	TRINITY_GG_26969_c1_g1_i3.p1	TRINITY_GG_28940_c0_g3_i1.p1	TRINITY_GG_18255_c6_g2_i3.p1	A0A067QJN4|unreviewed|3_2-trans-enoyl-CoA
OG0003511	TRINITY_GG_13081_c0_g1_i10.p1	TRINITY_GG_34346_c2_g2_i1.p1	TRINITY_GG_15723_c0_g1_i13.p1	TRINITY_GG_13218_c0_g1_i4.p1	A0A067R8Z7|unreviewed|tRNA
OG0003512	TRINITY_GG_13085_c0_g1_i12.p1	TRINITY_GG_20751_c0_g1_i2.p1	TRINITY_GG_1743_c1_g1_i7.p3	TRINITY_GG_5027_c1_g1_i6.p1	A0A067QRS3|unreviewed|C-type
OG0003516	TRINITY_GG_13120_c0_g1_i5.p1	TRINITY_GG_29392_c0_g1_i15.p1	TRINITY_GG_13074_c0_g1_i30.p1	TRINITY_GG_15043_c0_g1_i22.p2	A0A067RC02|unreviewed|AAA_28
OG0003519	TRINITY_GG_13134_c0_g1_i7.p1	TRINITY_GG_30159_c0_g1_i8.p1	TRINITY_GG_29921_c0_g1_i18.p1	TRINITY_GG_27021_c0_g1_i7.p1	A0A067RGX1|unreviewed|Phospholipid-transporting
OG0003520	TRINITY_GG_13201_c1_g1_i1.p1	TRINITY_GG_26873_c1_g1_i3.p1	TRINITY_GG_32694_c2_g1_i6.p1	TRINITY_GG_21730_c1_g1_i9.p1	A0A067R1X9|unreviewed|1-acyl-sn-glycerol-3-phosphate
OG0003521	TRINITY_GG_13201_c2_g1_i8.p2	TRINITY_GG_26872_c0_g1_i45.p3	TRINITY_GG_32697_c0_g1_i13.p2	TRINITY_GG_21732_c2_g1_i2.p2	A0A067R5D6|unreviewed|Putative
OG0003522	TRINITY_GG_13201_c3_g1_i1.p1	TRINITY_GG_26872_c2_g1_i2.p1	TRINITY_GG_32697_c2_g1_i2.p1	TRINITY_GG_21732_c1_g1_i1.p1	A0A067QV90|unreviewed|Tr-type
OG0003523	TRINITY_GG_13201_c4_g1_i3.p1	TRINITY_GG_26873_c2_g2_i1.p1	TRINITY_GG_32694_c3_g1_i1.p1	TRINITY_GG_21730_c4_g1_i1.p1	A0A067R4R7|unreviewed|Tyrosine--tRNA
OG0003524	TRINITY_GG_13201_c5_g1_i2.p1	TRINITY_GG_26873_c9_g1_i13.p1	TRINITY_GG_32694_c5_g1_i9.p1	TRINITY_GG_21730_c3_g1_i2.p1	A0A067RKZ0|unreviewed|Protein
OG0003525	TRINITY_GG_13210_c0_g1_i2.p1	TRINITY_GG_15488_c0_g1_i1.p1	TRINITY_GG_5729_c0_g1_i3.p3	TRINITY_GG_13736_c27_g1_i1.p2	A0A067QSC8|unreviewed|Uncharacterized
OG0003526	TRINITY_GG_13213_c0_g1_i1.p1	TRINITY_GG_19768_c4_g1_i2.p1	TRINITY_GG_1853_c1_g2_i1.p1	TRINITY_GG_20187_c2_g1_i1.p1	A0A067QE29|unreviewed|HSNSD
OG0003527	TRINITY_GG_13214_c3_g1_i7.p1	TRINITY_GG_19768_c5_g4_i4.p1	TRINITY_GG_1849_c6_g1_i7.p1	TRINITY_GG_20187_c4_g1_i3.p1	A0A067QNA3|unreviewed|Calcium
OG0003528	TRINITY_GG_13214_c4_g2_i2.p1	TRINITY_GG_19768_c2_g1_i3.p1	TRINITY_GG_1849_c1_g1_i9.p1	TRINITY_GG_20187_c3_g1_i4.p1	A0A067RA79|unreviewed|Anoctamin|taxID_136037
OG0003529	TRINITY_GG_13214_c5_g1_i2.p1	TRINITY_GG_19768_c3_g1_i9.p1	TRINITY_GG_1849_c3_g1_i2.p1	TRINITY_GG_20187_c1_g1_i1.p1	A0A067RFD8|unreviewed|Seryl-tRNA
OG0003531	TRINITY_GG_13242_c0_g1_i10.p1	TRINITY_GG_12308_c0_g1_i7.p1	TRINITY_GG_28884_c1_g1_i14.p1	TRINITY_GG_35748_c0_g1_i8.p1	A0A067R3Q8|unreviewed|Aryl
OG0003532	TRINITY_GG_13242_c3_g1_i7.p1	TRINITY_GG_12308_c5_g1_i5.p1	TRINITY_GG_28896_c0_g1_i4.p1	TRINITY_GG_35748_c1_g1_i7.p1	A0A067RHI3|unreviewed|Alpha-and
OG0003533	TRINITY_GG_13254_c0_g1_i28.p1	TRINITY_GG_22948_c0_g1_i2.p1	TRINITY_GG_12500_c2_g1_i26.p1	TRINITY_GG_20956_c0_g1_i42.p1	A0A067RNT6|unreviewed|UDP-glucose
OG0003534	TRINITY_GG_13254_c1_g1_i10.p2	TRINITY_GG_22949_c2_g1_i3.p2	TRINITY_GG_12500_c1_g1_i117.p6	TRINITY_GG_20956_c2_g1_i81.p2	A0A067QJI4|unreviewed|Sorting
OG0003535	TRINITY_GG_13254_c1_g2_i7.p1	TRINITY_GG_22948_c1_g1_i8.p1	TRINITY_GG_12500_c0_g1_i5.p1	TRINITY_GG_20956_c10_g1_i5.p1	A0A067REH3|unreviewed|Moesin/ezrin/radixin
OG0003536	TRINITY_GG_13257_c0_g1_i19.p1	TRINITY_GG_22949_c6_g1_i7.p1	TRINITY_GG_12495_c0_g1_i3.p1	TRINITY_GG_20969_c0_g1_i5.p1	A0A067QL62|unreviewed|FA_desaturase
OG0003537	TRINITY_GG_13257_c1_g1_i42.p1	TRINITY_GG_22949_c5_g1_i7.p1	TRINITY_GG_12500_c3_g1_i1.p1	TRINITY_GG_20956_c1_g1_i6.p1	A0A067R6W2|unreviewed|Uncharacterized
OG0003538	TRINITY_GG_13257_c3_g1_i2.p1	TRINITY_GG_22949_c23_g1_i2.p1	TRINITY_GG_12500_c4_g1_i4.p1	TRINITY_GG_20956_c6_g1_i3.p1	A0A067RR85|unreviewed|Putative
OG0003539	TRINITY_GG_13257_c5_g1_i7.p1	TRINITY_GG_22949_c9_g1_i18.p1	TRINITY_GG_12503_c1_g1_i3.p1	TRINITY_GG_20960_c1_g1_i17.p1	A0A067RR99|unreviewed|FAM110_C
OG0003540	TRINITY_GG_13265_c1_g1_i2.p1	TRINITY_GG_21138_c0_g1_i7.p1	TRINITY_GG_16913_c0_g1_i7.p1	TRINITY_GG_33705_c1_g1_i41.p1	A0A067QSJ3|unreviewed|MFS
OG0003541	TRINITY_GG_13281_c0_g1_i14.p1	TRINITY_GG_30402_c1_g1_i4.p1	TRINITY_GG_28258_c0_g1_i3.p1	TRINITY_GG_20726_c2_g1_i2.p1	A0A067R108|unreviewed|Proline-rich
OG0003543	TRINITY_GG_13281_c4_g1_i2.p1	TRINITY_GG_30402_c32_g1_i1.p1	TRINITY_GG_28258_c16_g1_i1.p1	TRINITY_GG_20726_c4_g2_i1.p1	A0A067RPS0|unreviewed|Uncharacterized
OG0003544	TRINITY_GG_13288_c1_g1_i3.p1	TRINITY_GG_14370_c0_g1_i24.p1	TRINITY_GG_11667_c1_g1_i5.p1	TRINITY_GG_31021_c2_g2_i3.p1	A0A067R6U8|unreviewed|Dynamin-1-like
OG0003545	TRINITY_GG_13292_c4_g1_i1.p1	TRINITY_GG_23469_c1_g1_i3.p1	TRINITY_GG_8655_c7_g1_i3.p1	TRINITY_GG_28401_c23_g3_i3.p1	A0A067QPE3|unreviewed|Uncharacterized
OG0003546	TRINITY_GG_13292_c5_g1_i3.p1	TRINITY_GG_23472_c2_g1_i1.p1	TRINITY_GG_8655_c3_g1_i5.p1	TRINITY_GG_28401_c3_g1_i6.p1	A0A067QMG2|unreviewed|Peroxisomal
OG0003547	TRINITY_GG_13297_c0_g1_i1.p1	TRINITY_GG_23469_c3_g1_i2.p1	TRINITY_GG_8657_c0_g1_i1.p1	TRINITY_GG_28401_c40_g1_i1.p1	A0A067R524|unreviewed|Uncharacterized
OG0003549	TRINITY_GG_13305_c2_g1_i1.p2	TRINITY_GG_29912_c1_g1_i1.p1	TRINITY_GG_8145_c1_g1_i7.p1	TRINITY_GG_26236_c1_g1_i5.p1	A0A067RI49|unreviewed|Thioredoxin
OG0003550	TRINITY_GG_13308_c0_g1_i1.p1	TRINITY_GG_32333_c0_g1_i2.p1	TRINITY_GG_17870_c0_g2_i2.p1	TRINITY_GG_1351_c0_g1_i2.p1	A0A067RGD4|unreviewed|GPAT_C
OG0003551	TRINITY_GG_13311_c0_g1_i16.p2	TRINITY_GG_8393_c0_g1_i8.p2	TRINITY_GG_30102_c0_g1_i12.p2	TRINITY_GG_23078_c0_g1_i4.p2	A0A067QY74|unreviewed|Uncharacterized
OG0003552	TRINITY_GG_13314_c0_g1_i16.p1	TRINITY_GG_8390_c0_g1_i11.p1	TRINITY_GG_30105_c0_g1_i60.p2	TRINITY_GG_23081_c0_g1_i14.p1	A0A067RDG1|unreviewed|Nuclear
OG0003554	TRINITY_GG_13318_c0_g1_i3.p1	TRINITY_GG_31398_c0_g1_i1.p1	TRINITY_GG_25411_c0_g1_i4.p1	TRINITY_GG_2583_c0_g1_i6.p1	A0A067RMC9|unreviewed|J
OG0003555	TRINITY_GG_13327_c2_g1_i1.p1	TRINITY_GG_3280_c1_g2_i1.p1	TRINITY_GG_25405_c1_g1_i1.p1	TRINITY_GG_3061_c1_g1_i5.p1	A0A067RGA4|unreviewed|RING-type
OG0003556	TRINITY_GG_13327_c3_g1_i15.p1	TRINITY_GG_3278_c0_g2_i6.p1	TRINITY_GG_25408_c0_g1_i14.p1	TRINITY_GG_3062_c0_g1_i3.p1	A0A067RIP2|unreviewed|MBD
OG0003557	TRINITY_GG_13337_c0_g1_i118.p2	TRINITY_GG_5136_c0_g2_i21.p2	TRINITY_GG_14881_c0_g1_i29.p2	TRINITY_GG_29679_c0_g1_i2.p1	A0A067R776|unreviewed|Heat
OG0003559	TRINITY_GG_13366_c1_g1_i4.p1	TRINITY_GG_17804_c1_g1_i3.p1	TRINITY_GG_2011_c1_g1_i4.p1	TRINITY_GG_29388_c1_g1_i3.p1	A0A067QSK0|unreviewed|RNA
OG0003560	TRINITY_GG_13366_c3_g2_i2.p1	TRINITY_GG_17804_c2_g2_i4.p1	TRINITY_GG_2009_c0_g1_i1.p1	TRINITY_GG_29388_c2_g2_i1.p1	A0A067RP03|unreviewed|SAM_MT_RSMB_NOP
OG0003561	TRINITY_GG_133_c0_g1_i1.p1	TRINITY_GG_34728_c6_g1_i1.p1	TRINITY_GG_31765_c8_g1_i1.p1	TRINITY_GG_35703_c6_g1_i1.p1	A0A067R742|unreviewed|Suppressor
OG0003562	TRINITY_GG_13435_c0_g1_i3.p1	TRINITY_GG_11141_c2_g1_i18.p1	TRINITY_GG_17272_c3_g1_i1.p1	TRINITY_GG_12849_c1_g1_i2.p1	A0A067QRJ8|unreviewed|Myosin-IA|taxID_136037
OG0003563	TRINITY_GG_13436_c0_g1_i148.p6	TRINITY_GG_11141_c0_g1_i34.p6	TRINITY_GG_17272_c0_g1_i87.p6	TRINITY_GG_12849_c0_g1_i5.p6	A0A067QTZ2|unreviewed|Tetratricopeptide
OG0003564	TRINITY_GG_13436_c0_g1_i148.p2	TRINITY_GG_11141_c0_g1_i34.p2	TRINITY_GG_17272_c0_g1_i87.p2	TRINITY_GG_12849_c0_g1_i5.p2	A0A067R3J3|unreviewed|Translocation
OG0003565	TRINITY_GG_13436_c0_g1_i148.p1	TRINITY_GG_11141_c0_g1_i34.p1	TRINITY_GG_17272_c0_g1_i87.p1	TRINITY_GG_12849_c0_g1_i5.p1	A0A067QRN2|unreviewed|Trifunctional
OG0003566	TRINITY_GG_13436_c0_g1_i148.p3	TRINITY_GG_11141_c0_g1_i34.p3	TRINITY_GG_17272_c0_g1_i87.p4	TRINITY_GG_12849_c0_g1_i5.p3	A0A067R0W7|unreviewed|J
OG0003569	TRINITY_GG_13448_c2_g1_i3.p1	TRINITY_GG_28788_c0_g1_i2.p1	TRINITY_GG_17779_c1_g1_i8.p1	TRINITY_GG_608_c1_g1_i4.p1	A0A067RBU6|unreviewed|CWF19-like
OG0003570	TRINITY_GG_13451_c1_g1_i3.p1	TRINITY_GG_19708_c5_g2_i2.p1	TRINITY_GG_26246_c3_g1_i1.p1	TRINITY_GG_30484_c3_g1_i2.p1	A0A067RJL8|unreviewed|Receptor
OG0003571	TRINITY_GG_13454_c0_g1_i7.p1	TRINITY_GG_19708_c0_g1_i9.p1	TRINITY_GG_26246_c1_g1_i4.p1	TRINITY_GG_30484_c1_g1_i14.p1	A0A067RW17|unreviewed|V-SNARE
OG0003573	TRINITY_GG_13462_c3_g2_i9.p1	TRINITY_GG_2131_c4_g1_i9.p1	TRINITY_GG_7423_c3_g1_i1.p1	TRINITY_GG_3248_c4_g5_i1.p1	A0A067R222|unreviewed|DUF2052
OG0003574	TRINITY_GG_13464_c1_g1_i1.p1	TRINITY_GG_10236_c0_g1_i16.p1	TRINITY_GG_16414_c1_g1_i1.p1	TRINITY_GG_9371_c1_g1_i3.p1	A0A067RH28|unreviewed|ATP-dependent
OG0003575	TRINITY_GG_13465_c0_g1_i3.p1	TRINITY_GG_10236_c2_g1_i1.p1	TRINITY_GG_16415_c0_g1_i2.p1	TRINITY_GG_9371_c2_g1_i1.p1	A0A067RHN9|unreviewed|PLDc_2
OG0003576	TRINITY_GG_13468_c1_g1_i2.p1	TRINITY_GG_22959_c0_g1_i6.p1	TRINITY_GG_34768_c6_g2_i1.p1	TRINITY_GG_26089_c0_g1_i14.p1	A0A067R4V3|unreviewed|Myotubularin
OG0003577	TRINITY_GG_13470_c2_g2_i1.p1	TRINITY_GG_22957_c0_g1_i3.p1	TRINITY_GG_34778_c0_g2_i1.p1	TRINITY_GG_26078_c2_g1_i5.p1	A0A067QRT9|unreviewed|Nucleolar
OG0003578	TRINITY_GG_13475_c0_g1_i3.p1	TRINITY_GG_22951_c0_g1_i4.p1	TRINITY_GG_34781_c1_g2_i15.p1	TRINITY_GG_26091_c0_g1_i8.p1	A0A067R7C4|unreviewed|YEATS
OG0003579	TRINITY_GG_13482_c0_g1_i28.p1	TRINITY_GG_34436_c0_g1_i10.p1	TRINITY_GG_30792_c0_g1_i12.p1	TRINITY_GG_13721_c0_g1_i22.p1	A0A067R2Q6|unreviewed|Tight
OG0003580	TRINITY_GG_134_c0_g1_i3.p1	TRINITY_GG_34728_c1_g1_i18.p1	TRINITY_GG_31765_c1_g1_i36.p1	TRINITY_GG_35703_c0_g1_i101.p1	A0A067QY91|unreviewed|Leucine-rich
OG0003581	TRINITY_GG_134_c0_g1_i3.p2	TRINITY_GG_34728_c1_g1_i18.p2	TRINITY_GG_31765_c1_g1_i36.p2	TRINITY_GG_35703_c0_g1_i101.p2	A0A067R078|unreviewed|Glomulin|taxID_136037
OG0003582	TRINITY_GG_134_c0_g1_i3.p4	TRINITY_GG_34728_c1_g1_i18.p3	TRINITY_GG_31765_c1_g1_i36.p3	TRINITY_GG_35703_c0_g1_i101.p3	A0A067RJM1|unreviewed|Hydrolase_4
